headword,pos,supplement,entry,meaning,ipa,word_id,example_sentence,translated_sentence,sentence_id
,,,deficiency,"〈U/C〉《...の》不足, 欠乏《of, in ...》 / 〈C〉不足分, 不足量 / (精神・肉体などの)欠陥",/dɪˈfɪʃənsi/,11132,Iron deficiency can lead to fatigue and weakness.,鉄分不足は疲労や衰弱の原因となる。,1642230
,,,plural,複数の / 〈U〉複数 / 〈C〉(文法で)複数形の語,/'plʊərəl/,32333,There are many books on the shelf.,本棚にはたくさんの本があります。,3002876
,,,antibiotic,"抗生物質(ペニシリン,ストレプトマイシンなど)  / 抗生[物質]の",/æn.tɪ.baɪˈɑ.tɪk/,1719,Remember to take your full course of antibiotics.,抗生物質を全部飲むようにしてください。,1017749
,,,arbitrary,"任意の, 随意の, 恣意的な, 気まぐれな([[capricious]]) / 独裁的な,独断的な,専横な([[despotic]])",/ˈɑːrbɪtrəri/,2051,You have the arbitrary power to make decisions.,あなたには決定権がある。,2996196
,,,resistant,抵抗力のある;(…に)抵抗する《+to+名》,/rɪˈzɪstənt/,35791,She is resistant to change.,彼女は変化に対して抵抗力がある。,1637397
,,,cylinder,"円柱,円筒;円柱形の物  / シリンダー,気筒",/sɪˈlɪndər/,10551,The pencil holder on my desk is shaped like a cylinder.,私の机の上のペン立ては円柱の形をしています。,2997244
,,,ridiculous,"おかしな / ばかばかしい, とんでもない",/ɹɪˈdɪkjələs/,36137,The idea of wearing a swimsuit in the snow is ridiculous.,雪の中で水着を着るなんて、馬鹿げている。,3003880
,,,degrade,"(…に)…‘の'地位(身分)を下げる《+名+to+名》  / (…にまで)…‘の'品位(評判)を下げる,'を'卑しくする《+名+to+名》",/dɪˈɡreɪd/,11184,His scandalous behavior will degrade his reputation.,彼のスキャンダラスな行動は彼の評判を下げるだろう。,2997411
,,,variability,"【名/U】変わりやすいこと,可変性,変動性",/vɛəriəˈbɪləti/,45869,The variability of weather patterns makes it difficult to predict the forecast accurately.,気象パターンの変動性は、正確な予報をすることを困難にします。,1636328
,,,wisdom,"賢いこと,賢明さ,知恵,分別;《集合的に》賢明な思考,名言",/'wɪzdəm/,47619,She is known for her wisdom.,彼女は賢いことで知られています。,3006773
,,,assert,"を断言する, を力説する,強く主張する",/əˈsɜrt/,2391,He asserted that he was innocent.,彼は自分が無害であると主張した。,2996289
,,,conceive,"を心に抱く, を思い付く / 《文》を妊娠する / 《~ of ...》 ...を想像する",/kənˈsiːv/,8774,They conceived a plan to surprise the enemy.,彼らは敵をびっくりさせる計画を思いついた。,22250
,,,correlate,【動/他】に相互関係を持たせる；を《…と》関連させる《with》【動/自】相互に関連がある；《...と》関連がある《with》【名/C】相互関係にあるもの,/kɔːrəˈleɪt/,9553,The study found a strong correlation between smoking and lung cancer.,その研究は喫煙と肺がんの間に強い相関関係があることを見つけた。,1665133
,,,crystal,"〈U〉水晶  / 〈C〉水晶製品,水晶玉  / 〈U〉クリスタルグラス(透明度の高い鉛ガラス);《集合的に》クリスタルグラス製食器類(特にコップ類)  / 〈C〉結晶[体]  / 〈C〉《米》(時計の)ガラスぶた  / 水晶[製]の;クリスタルグラス製の;透き通った",/'krɪstəl/,10284,She wore a beautiful crystal necklace.,彼女は美しい水晶のネックレスを身に着けていました。,2997182
,,,reactive,反作用の;化学反応を示す…反動的な,/rɪˈæktɪv/,34938,The chemical reaction produced a reactive compound.,化学反応は反作用性の化合物を生成した。,1645705
,,,influential,"有力な,影響を及ばす;勢力のある",/ɪnˈfluːənʃəl/,21839,She is an influential figure in the fashion industry.,彼女はファッション業界で有力な人物です。,3000179
,,,intensity,"(感情・行動・熱・色などの)強烈さ,熱烈さ,強度",/ɪnˈtɛnsəti/,22198,The intensity of his emotions was overwhelming.,彼の感情の強烈さは圧倒的だった。,3000304
,,,junior,"若いほうの,年下の;年少者から成る(向けの)  / (役職などが)下の,下級の;後進の,後輩の  / 《米》(大学・高校の4(3,2)年制で)3(2,1)年生の  / 《通例one's~》年少者,年下の人;下位の人,後輩  / 《米》(大学・高校の4(3,2)年制で)3(2,1)年生(卒業の年の前年)  / 《J-》《米》うちの息子",/dʒuːnɪər/,23145,She is a junior employee at the company.,彼女は会社の若手社員です。,3000530
,,,monkey,"さる(猿)(普通小さくて尾のあるサル)  / 《話》猿に似た顔つきの人(動作をする人);(特に)いたずら小僧  / 《英俗》500ポンド,500ドル",/ˈmʌŋki/,27391,The monkey climbed up the tree.,猿が木に登っていった。,1623583
,,,recipe,〈C〉（食物・飲物などの）作り方；秘訣,/ˈrɛsəpi/,35088,I found a great recipe for chocolate chip cookies.,私はチョコレートチップクッキーの素晴らしいレシピを見つけました。,3003555
,,,physically,物質的に;身体上;物理的に,/fɪzɪkli/,31745,She is physically fit and can run a marathon.,彼女は体力があり、マラソンも走れる。,3002749
,,,productivity,"生産力,生産性",/prəˌdʌkˈtɪvɪti/,33524,Increasing productivity is essential for the success of any business.,生産力を向上させることは、どんなビジネスにおいても成功のために不可欠です。,3003191
,,,punish,"〈人〉‘を'罰する,こらしめる  / 〈犯罪・違反・過ち〉‘を'罰する  / …‘を'手荒く扱う",/pʌnɪʃ/,34092,The judge decided to punish the criminal with a prison sentence.,裁判官は犯罪者に刑務所にいれる刑を与えることを決定しました。,3003356
,,,quotation,"〈U〉(…から)引用すること《+from+名》  / (また《話》quote)〈C〉(…からの)引用語(句),引用文《+from+名》  / 〈C〉(株式などの)相場《+on+名》;相場をつけること",/kwəʊˈteɪʃən/,34484,She used a quotation from the book in her presentation.,彼女はプレゼンテーションでその本から引用を使いました。,3003392
,,,politically,"政治上,政略上；政治的に",/pəˈlɪtɪkəli/,48298,She is politically active and often participates in protests.,彼女は政治的に活動的で、しばしば抗議活動に参加しています。,3006992
,,,replacement,"〈U〉置き換わること,取り替えること / 〈C〉置き換わる物(人) / 《...の》代理, 補充物《for ...》",/rɪˈpleɪsmənt/,35663,I need a replacement for my broken phone.,壊れた携帯電話の代わりが必要です。,3003746
,,,psychiatric,精神医学(病理学)の,/saɪˈkaɪətrɪk/,33892,He is receiving psychiatric treatment for his mental health issues.,彼は精神的な健康問題のために精神医学的な治療を受けています。,1655981
,,,drift,"〈U〉漂流,流されること  / 〈U〉(海流・風などの)流れ,流れの方向(速度)  / 〈C〉(雪・砂などの)吹きだまり,漂流物《+of+名》  / 〈U〉〈C〉大勢,風潮,傾向  / 〈U〉《時にa~》主意,主旨  / (水・風に)流される,漂う,漂流する  / あてもなくさまよう  / 〈雪・砂などが〉吹き積もる,吹きだまりになる  / 〈砂・雪など〉‘を'吹き寄せる;〈場所〉‘を'吹きだまりにする",/drɪft/,12961,The boat began to drift aimlessly in the open sea.,船は無目的に開けた海で漂流し始めた。,2997887
,,,mechanical,"機械の,道具の / 機械仕掛けの / 機械向きの / 機械的な,自動的な",/məˈkæn.ɪ.kəl/,26258,He has a mechanical watch.,彼は機械式の腕時計を持っています。,3001315
,,,estimation,"【名】判断,評価；見積り,概算",/ˌɛstɪˈmeɪʃən/,14413,The estimation of the project cost was way off.,プロジェクトの費用の見積もりは大きく外れていました。,2998259
,,,manipulate,"〈道具類〉‘を'巧みに扱う(動かす),〈言葉〉‘を'うまく使う  / 〈人・世論など〉‘を'巧みに操る,〈問題など〉‘を'うまく処理する(maneuver)  / (自分の利益のために)…‘を'ごまかす,小細工する",/məˈnɪpjəˌleɪt/,25771,The government instrumentalised the media to manipulate public opinion.,政府はメディアを手段として利用して、世論を操作しました。,1638891
,,,naked,"(体の全部,または一部が)裸の  / はぎ取られた,むき出しにされた  / (目が)肉眼の,裸眼の  / 《名詞の前にのみ用いて》(事が)赤裸裸の,あからさまの",/ˈneɪkɪd/,28074,She felt uncomfortable being naked in front of strangers.,彼女は見知らぬ人の前で裸になることに不快感を感じた。,3001789
,,,neutral,"中立の;中立国の,中立的な  / 公平な,不偏不党の  / (人・物が)特色のはっきりしない;(色が)はっきりしない,くすんだ  / (酸性でもアルカリ性でもない)中性の  / (電気が)中性の,(物体が)帯電していない  / (自動車などのギアが)ニュートラルの  / (文法で)中性の",/ˈnjuːtrəl/,28435,She remained neutral during the argument.,彼女は議論の間中立の立場を取り続けた。,3001886
,,,elevate,"【動/他】《AからBに》（人）を昇進させる《from A to B》；《Aに》...を上げる,の程度を高める《to A》；を向上させる,高める",/ˈɛlɪveɪt/,13682,She used the elevator to elevate to the top floor.,彼女はエレベーターを使って最上階に昇った。,2998073
,,,philosophical,哲学的な（=[[philosophic]]）,/fɪˌlɑː.səˈfɪ.kəl/,31631,She has a philosophical approach to life.,彼女は人生に対して哲学的なアプローチを持っています。,1644610
,,,grasp,"〈他〉をしっかり握る, をぎゅっと掴む / を理解する, を把握する / 〈自〉《...を》捕まえようとする《at, for ...》",/ɡræsp/,18424,"He tried to grasp the concept, but it was too difficult.",彼は概念を把握しようとしたが、難しすぎた。,2999287
,,,legitimate,"合法的な,法律の認める； / 論理的な,筋道の立った / 正当な / 嫡出の / 正統の",/lidʒítəmət/,24238,The company has a legitimate reason for terminating the employee.,会社は従業員を解雇する正当な理由があります。,3000807
,,,occupation,"〈C〉職業, 仕事 / 時間の使い方 / 〈U〉《...を》占有すること《of ...》",/ˌɑkjuːˈpeɪʃn/,29262,My father's occupation is a doctor.,私の父の職業は医者です。,6510362
,,,prominent,"突き出た,隆起した / 目立った / 著名な / 卓越した, 傑出した",/ˈprɒmɪnənt/,33614,The prominent building stood out among the others.,その目立つ建物は他の建物の中でもひときわ目立っていました。,3003213
,,,diagnosis,【名】診断；診断書；原因調査,/ˌdaɪəɡˈnoʊsɪs/,11741,The doctor made a diagnosis based on the patient's symptoms.,医師は患者の症状に基づいて診断を行った。,2997567
,,,incidence,"(病気・事件・犯罪などの)発生率,頻度;発生(影響)する範囲  / 投射[角],入射[角]",/ˈɪnsɪdəns/,21402,The incidence of crime has been decreasing in recent years.,犯罪の発生率は近年減少しています。,1630386
,,,biologist,生物学者,/baɪˈɒlədʒɪst/,4153,The biologist is studying the behavior of dolphins in the wild.,その生物学者は野生のイルカの行動を研究しています。,2996749
,,,consensus,"(多人数の意見などの)一致,調和《+of+名》;一致した意見,総意",/kənˈsɛnsəs/,9048,"After much discussion, we finally reached a consensus on the issue.",長い議論の末、私たちはついにその問題についての一致を見た。,3009800
